sample_id,true_lat,true_lon,pred_lat,pred_lon,age_bp,error_km,sigma_final,alpha_precision,group,sequencing_type,locality_id,mu_knn_lat,mu_knn_lon,sigma_knn_corrected,mu_mlp_lat,mu_mlp_lon,sigma_mlp,neighbor_ids,neighbor_lats,neighbor_lons,neighbor_distances,potential_outlier,country,original_group_id,political_entity,data_type,publication,group_id,age_bin,nll,raw_sigma_knn,true_x,true_y,pred_x,pred_y,mu_knn_x,mu_knn_y,mu_mlp_x,mu_mlp_y
NEO184.SG,56.77960000,40.44500000,54.31381257,17.34739410,5708.000000,1467.669721,1228.311890,0.31827441,Russia,Shotgun,"Sakhtysh-8 (Ivanovo Oblast, Teykovsky District, Sakhtysh Village)",,,2177.247314,,,1487.660522,,,,,false,Russia,Russia_UpperVolga_LN_Lyalovo.SG,Russia,Shotgun,AllentoftNature2024,Russia,4000-6000 BP,7.82725000,1598.075806,6118.672747,4132.684037,4798.342942,3491.760004,4914.485489,3379.032312,4744.119934,3544.388666
NEO113.SG,50.09135280,39.89451110,52.01167398,31.57745180,7458.000000,614.762762,988.670288,0.74842036,Russia,Shotgun,"Golubaya-Krinitsa (Voronezh Oblast, Rossoshansky District, Golubaya Krinitsa Village)",,,1142.822266,,,1971.123047,,,,,false,Russia,Russia_Don_N_Mariupol.SG,Russia,Shotgun,AllentoftNature2024,Russia,>6000 BP,7.08968328,525.126038,6392.258321,3429.426907,5777.495560,3429.458063,6101.352005,3324.096277,4814.059922,3742.896967
NEO192.SG,56.78250000,40.44790000,50.79863116,14.13214649,7101.000000,1835.483625,985.936096,0.72695494,Russia,Shotgun,"Sakhtysh-2 (Ivanovo Oblast, Teykovsky District, Sakhtysh Village)",,,1156.365234,,,1886.824829,,,,,false,Russia,Russia_UpperVolga_LN_Lyalovo.SG,Russia,Shotgun,AllentoftNature2024,Russia,>6000 BP,8.62649153,272.426270,6118.693275,4133.054022,4612.151787,3084.563257,4540.961548,2850.752853,4801.688599,3707.059809
NEO204.SG,50.09135280,39.89451110,52.19372985,22.58695663,7412.000000,1221.768341,1194.247681,0.62891448,Russia,Shotgun,"Golubaya-Krinitsa (Voronezh Oblast, Rossoshansky District, Golubaya Krinitsa Village)",,,1505.908691,,,1960.457397,,,,,false,Russia,Russia_Don_N_Mariupol.SG,Russia,Shotgun,AllentoftNature2024,Russia,>6000 BP,7.60858158,1121.588745,6392.258321,3429.426907,5176.762101,3305.787042,5391.696244,3050.556131,4812.492508,3738.351557
NEO207.SG,50.09135280,39.89451110,55.93808796,13.55810163,7274.000000,1862.417508,825.290405,0.81679314,Russia,Shotgun,"Golubaya-Krinitsa (Voronezh Oblast, Rossoshansky District, Golubaya Krinitsa Village)",,,913.168152,,,1928.127930,,,,,false,Russia,Russia_Don_N_Mariupol.SG,Russia,Shotgun,AllentoftNature2024,Russia,>6000 BP,9.26204080,105.339531,6392.258321,3429.426907,4543.396840,3653.726251,4484.103485,3637.831293,4807.744950,3724.590753
NEO209.SG,50.09135280,39.89451110,51.91194383,30.88680838,7457.000000,657.154398,1000.451782,0.74232823,Russia,Shotgun,"Golubaya-Krinitsa (Voronezh Oblast, Rossoshansky District, Golubaya Krinitsa Village)",,,1161.176270,,,1970.891602,,,,,false,Russia,Russia_Don_N_Mariupol.SG,Russia,Shotgun,AllentoftNature2024,Russia,>6000 BP,7.12393794,583.807922,6392.258321,3429.426907,5735.555375,3405.072382,6055.430252,3287.843286,4814.025986,3742.798456
NEO210.SG,50.09135280,39.89451110,49.25963393,20.02811800,7507.000000,1425.065245,1048.927979,0.72003907,Russia,Shotgun,"Golubaya-Krinitsa (Voronezh Oblast, Rossoshansky District, Golubaya Krinitsa Village)",,,1236.139893,,,1982.425781,,,,,false,Russia,Russia_Don_N_Mariupol.SG,Russia,Shotgun,AllentoftNature2024,Russia,>6000 BP,7.87841017,682.218384,6392.258321,3429.426907,5048.526596,2954.878694,5139.044266,2646.612497,4815.721634,3747.716791
NEO212.SG,50.09135280,39.89451110,52.94048074,17.08367308,7547.000000,1598.500782,1258.705444,0.60057008,Russia,Shotgun,"Golubaya-Krinitsa (Voronezh Oblast, Rossoshansky District, Golubaya Krinitsa Village)",,,1624.210327,,,1991.607788,,,,,false,Russia,Russia_Don_N_Mariupol.SG,Russia,Shotgun,AllentoftNature2024,Russia,>6000 BP,7.94423342,936.872986,6392.258321,3429.426907,4796.382706,3337.853052,4782.622544,3062.653497,4817.072037,3751.634271
NEO259.SG,58.16400000,13.45400000,53.67903302,12.86383325,4915.000000,500.387463,1013.120544,0.41605139,Sweden,Shotgun,"Frälsegården (Västra Götalands län, Falköping)",,,1570.679688,,,1325.787231,,,,,false,Sweden,Sweden_MN_TRB_N.SG,Sweden,Shotgun,AllentoftNature2024,Sweden,4000-6000 BP,7.04276262,980.438599,4524.535610,3900.759774,4510.208947,3400.577448,4214.105057,3294.074732,4721.176888,3476.458490
buk010.SG,44.32201700,23.83804300,51.95074102,21.76632093,7411.000000,862.497935,1205.553711,0.62176543,Romania,Shotgun,"Gârlești (Dolj County, Craiova)",,,1528.879517,,,1960.224976,,,,,false,Romania,Romania_Garlesti_Salcuta_EN.SG,Romania,Shotgun,MattilaCommBio2023,Romania,>6000 BP,7.35061942,1136.292969,5420.025266,2458.896657,5125.914383,3269.699640,5316.597001,2984.667894,4812.458359,3738.252496
buk012.SG,44.32201700,23.83804300,45.60461505,24.69674361,7503.000000,158.516278,832.279724,0.82357985,Romania,Shotgun,"Gârlești (Dolj County, Craiova)",,,917.099548,,,1981.505249,,,,,false,Romania,Romania_Garlesti_Salcuta_EN.SG,Romania,Shotgun,MattilaCommBio2023,Romania,>6000 BP,6.74230616,111.931320,5420.025266,2458.896657,5460.693802,2612.107233,5598.883194,2368.930902,4815.586274,3747.324091
buk013.SG,44.32201700,23.83804300,51.01217988,27.81832773,7418.000000,804.785691,1034.258789,0.72207594,Romania,Shotgun,"Gârlești (Dolj County, Craiova)",,,1217.132324,,,1961.851562,,,,,false,Romania,Romania_Garlesti_Salcuta_EN_dup.I6662.SG,Romania,Shotgun,MattilaCommBio2023,Romania,>6000 BP,7.24418187,754.456177,5420.025266,2458.896657,5557.229142,3251.900507,5843.796341,3064.438852,4812.697403,3738.945551
lbk101.SG,52.56215900,19.01742000,51.16134072,11.04275066,6100.000000,570.482462,1224.362915,0.42777148,Poland,Shotgun,"Ludwinowo-6 (Kuyavian-Pomeranian Province, Włocławek)",,,1871.993164,,,1618.547485,,,,,false,Poland,Poland_Ludwinowo_ELBK_N_lc.SG,Poland,Shotgun,MattilaCommBio2023,Poland,>6000 BP,7.21872703,1327.867798,4930.713008,3310.415184,4393.942459,3117.211618,3900.529801,2476.506677,4762.794907,3596.172968
rom057_rom058.SG,46.78970000,23.52770000,49.88957996,19.89104248,7504.000000,436.694342,1154.726440,0.66047877,Romania,Shotgun,"village Baciu, Cluj county",,,1420.854736,,,1981.735229,,,,,false,Romania,Romania_Baciu_StarcevoCris_EN.SG,Romania,Shotgun,MattilaCommBio2023,Romania,>6000 BP,7.12312877,744.646973,5348.310040,2724.750102,5029.386063,3023.061090,5139.273148,2650.700891,4815.620102,3747.422235
PCA0011.SG,52.83000000,18.43000000,49.24722502,12.35547459,1750.000000,583.112323,980.895020,0.56310338,Poland,Shotgun,"Gaski (Kuyavian-Pomeranian Province, Inowrocław County, Gniewkowo)",,,1307.159180,,,1483.997559,,,,,false,Poland,Poland_Gaski_Przeworsk_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,1000-2500 BP,7.06516253,754.063538,4887.736260,3335.279833,4492.506508,2906.545154,4288.307572,2460.070856,4755.692551,3481.992853
PCA0012.SG,52.83000000,18.43000000,49.10912931,12.25120085,1750.000000,599.427228,963.621887,0.57835501,Poland,Shotgun,"Gaski (Kuyavian-Pomeranian Province, Inowrocław County, Gniewkowo)",,,1267.095581,,,1483.997559,,,,,false,Poland,Poland_Gaski_Przeworsk_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,1000-2500 BP,7.06417611,754.063538,4887.736260,3335.279833,4485.378083,2890.959117,4288.307572,2460.070856,4755.692551,3481.992853
PCA0161.SG,52.53000000,17.60000000,52.97089302,15.43939719,941.000000,153.863042,754.682373,0.53203297,Poland,Shotgun,"Gniezno (Greater Poland Province, Gniezno, Gniezno)",,,1034.653564,,,1103.205933,,,,,false,Poland,Poland_Gniezno_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.64708006,785.951904,4835.691843,3295.892791,4686.056000,3331.711084,4675.656212,3297.313654,4697.879555,3370.817652
PCA0162.SG,52.53000000,17.60000000,52.48410225,18.00036817,850.000000,27.639533,665.883484,0.62356800,Poland,Shotgun,"Gniezno (Greater Poland Province, Gniezno, Gniezno)",,,843.250000,,,1085.312988,,,,,false,Poland,Poland_Gniezno_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.50197617,474.262268,4835.691843,3295.892791,4863.245896,3293.720697,4964.669785,3250.755579,4695.234986,3364.893366
PCA0232.SG,52.41000000,16.95000000,52.49579284,17.96611959,850.000000,69.677545,673.889282,0.61446208,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,859.688293,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.51841121,474.262268,4793.114711,3278.186510,4860.792466,3294.760034,4964.669785,3250.755579,4695.234986,3364.893366
PCA0233.SG,52.41000000,16.95000000,52.48599987,17.99481117,850.000000,71.479180,667.189209,0.62209022,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,845.906433,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.50881261,474.262268,4793.114711,3278.186510,4862.847733,3293.889337,4964.669785,3250.755579,4695.234986,3364.893366
PCA0234.SG,52.41000000,16.95000000,52.49712373,17.96221795,850.000000,69.434540,674.795044,0.61342508,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,861.571106,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.51970293,474.262268,4793.114711,3278.186510,4860.513047,3294.878412,4964.669785,3250.755579,4695.234986,3364.893366
PCA0235.SG,52.41000000,16.95000000,52.49708090,17.96234277,850.000000,69.442302,674.765991,0.61345828,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,861.510681,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.51966151,474.262268,4793.114711,3278.186510,4860.521988,3294.874597,4964.669785,3250.755579,4695.234986,3364.893366
PCA0236.SG,52.41000000,16.95000000,52.48796462,17.98905921,850.000000,71.115985,668.538147,0.62056071,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,848.660583,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.51075132,474.262268,4793.114711,3278.186510,4862.435624,3294.063989,4964.669785,3250.755579,4695.234986,3364.893366
PCA0238.SG,52.41000000,16.95000000,52.49566251,17.96650093,850.000000,69.701318,673.800598,0.61456352,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,859.504211,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.51828465,474.262268,4793.114711,3278.186510,4860.819779,3294.748438,4964.669785,3250.755579,4695.234986,3364.893366
PCA0239.SG,52.41000000,16.95000000,52.48158316,18.00774177,850.000000,72.299245,664.146729,0.62552905,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,839.731262,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA_lc.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.50442839,474.262268,4793.114711,3278.186510,4863.774277,3293.496851,4964.669785,3250.755579,4695.234986,3364.893366
PCA0240.SG,52.41000000,16.95000000,52.49164343,17.97828211,850.000000,70.438170,671.057678,0.61769527,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,853.832581,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.51436401,474.262268,4793.114711,3278.186510,4861.663590,3294.391046,4964.669785,3250.755579,4695.234986,3364.893366
PCA0241.SG,52.41000000,16.95000000,52.48547756,17.99634115,850.000000,71.575958,666.830078,0.62249708,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,845.174744,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.50829594,474.262268,4793.114711,3278.186510,4862.957352,3293.842920,4964.669785,3250.755579,4695.234986,3364.893366
PCA0254.SG,52.41000000,16.95000000,52.48959371,17.98428549,850.000000,70.815301,669.655273,0.61929142,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,850.949402,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.51235448,474.262268,4793.114711,3278.186510,4862.093644,3294.208795,4964.669785,3250.755579,4695.234986,3364.893366
PCA0255.SG,52.41000000,16.95000000,52.48607885,17.99457989,850.000000,71.464556,667.243591,0.62202871,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,846.017151,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.50889083,474.262268,4793.114711,3278.186510,4862.831162,3293.896356,4964.669785,3250.755579,4695.234986,3364.893366
PCA0557.SG,52.41000000,16.95000000,52.48251353,18.00501928,850.000000,72.126181,664.788574,0.62480497,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,841.029663,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA_lc.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.50535463,474.262268,4793.114711,3278.186510,4863.579178,3293.579523,4964.669785,3250.755579,4695.234986,3364.893366
PCA0558.SG,52.41000000,16.95000000,52.48459947,17.99891288,850.000000,71.738786,666.225830,0.62318087,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,843.945496,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.50742612,474.262268,4793.114711,3278.186510,4863.141617,3293.764887,4964.669785,3250.755579,4695.234986,3364.893366
PCA0559.SG,52.41000000,16.95000000,52.48320850,18.00298667,850.000000,71.997117,665.267456,0.62426424,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,841.999878,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA_lc.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.50604524,474.262268,4793.114711,3278.186510,4863.433518,3293.641290,4964.669785,3250.755579,4695.234986,3364.893366
PCA0560.SG,52.41000000,16.95000000,52.48299544,18.00360789,850.000000,72.036542,665.121094,0.62442958,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,841.703186,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA_lc.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.50583420,474.262268,4793.114711,3278.186510,4863.478043,3293.622339,4964.669785,3250.755579,4695.234986,3364.893366
PCA0562.SG,52.41000000,16.95000000,52.48640568,17.99362326,850.000000,71.404090,667.468079,0.62177438,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,846.474915,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.50921366,474.262268,4793.114711,3278.186510,4862.762619,3293.925409,4964.669785,3250.755579,4695.234986,3364.893366
PCA0564.SG,52.41000000,16.95000000,52.48869746,17.98690999,850.000000,70.980517,669.041260,0.61998928,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,849.690552,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.51147358,474.262268,4793.114711,3278.186510,4862.281662,3294.129114,4964.669785,3250.755579,4695.234986,3364.893366
PCA0565.SG,52.41000000,16.95000000,52.48533263,17.99676581,850.000000,71.602833,666.730347,0.62260997,Poland,Shotgun,"Poznań-Śródka (Greater Poland Province, Poznań)",,,844.971741,,,1085.312988,,,,,false,Poland,Poland_PoznanSrodka_IA.SG,Poland,Shotgun,StolarekGenomeBio2023,Poland,0-1000 BP,6.50815242,474.262268,4793.114711,3278.186510,4862.987778,3293.830042,4964.669785,3250.755579,4695.234986,3364.893366
LEU007.AG,51.19027800,11.16972200,48.16814354,14.82053780,3779.000000,426.831313,1123.390137,0.64997262,Germany,1240k,"Leubingen-1 (Thüringen, Kyffhäuserkreis)",,,1393.423340,,,1898.801758,,,,,false,Germany,Germany_EBA_Unetice.AG,Germany,1240k,PenskeSciRep2024,Germany,2500-4000 BP,7.09628704,265.074249,4402.772220,3120.564962,4679.446228,2795.547327,4728.842286,2986.295374,4587.721749,2441.343561
LEU017.AG,51.19027800,11.16972200,45.69504572,14.34213523,3900.000000,654.013736,1274.938477,0.49273860,Germany,1240k,"Leubingen-1 (Thüringen, Kyffhäuserkreis)",,,1816.272217,,,1790.083618,,,,,false,Germany,Germany_EBA_Unetice.AG,Germany,1240k,PenskeSciRep2024,Germany,2500-4000 BP,7.28222575,971.081665,4402.772220,3120.564962,4659.452282,2519.025842,4751.714493,2572.061670,4569.831532,2467.508386
LEU018.AG,51.19027800,11.16972200,45.69595349,14.34471895,3900.000000,653.987155,1273.586914,0.49381348,Germany,1240k,"Leubingen-1 (Thüringen, Kyffhäuserkreis)",,,1812.371094,,,1790.083618,,,,,false,Germany,Germany_EBA_Unetice.AG,Germany,1240k,PenskeSciRep2024,Germany,2500-4000 BP,7.28143378,971.081665,4402.772220,3120.564962,4659.647789,2519.138208,4751.714493,2572.061670,4569.831532,2467.508386
LEU021.AG,51.19027800,11.16972200,45.71995905,14.41312894,3900.000000,653.311094,1237.282227,0.52226079,Germany,1240k,"Leubingen-1 (Thüringen, Kyffhäuserkreis)",,,1712.083862,,,1790.083618,,,,,false,Germany,Germany_EBA_Unetice.AG,Germany,1240k,PenskeSciRep2024,Germany,2500-4000 BP,7.26007563,971.081665,4402.772220,3120.564962,4664.821862,2522.112482,4751.714493,2572.061670,4569.831532,2467.508386
LEU023.AG,51.19027800,11.16972200,47.24626713,12.33847706,4033.000000,446.659749,1259.023315,0.41883174,Germany,1240k,"Leubingen-1 (Thüringen, Kyffhäuserkreis)",,,1945.422852,,,1651.516113,,,,,false,Germany,Germany_EBA_Unetice.AG,Germany,1240k,PenskeSciRep2024,Germany,4000-6000 BP,7.20102132,1271.583862,4402.772220,3120.564962,4498.139115,2684.204920,4429.119141,2938.502020,4547.879887,2500.940149
LEU024.AG,51.19027800,11.16972200,45.68744160,14.32050726,3900.000000,654.239447,1286.198120,0.48373929,Germany,1240k,"Leubingen-1 (Thüringen, Kyffhäuserkreis)",,,1849.277954,,,1790.083618,,,,,false,Germany,Germany_EBA_Unetice.AG,Germany,1240k,PenskeSciRep2024,Germany,2500-4000 BP,7.28881421,971.081665,4402.772220,3120.564962,4657.815468,2518.084924,4751.714493,2572.061670,4569.831532,2467.508386
LEU025.AG,51.19027800,11.16972200,45.70398767,14.36759400,3900.000000,653.755065,1261.559937,0.50332862,Germany,1240k,"Leubingen-1 (Thüringen, Kyffhäuserkreis)",,,1778.206055,,,1790.083618,,,,,false,Germany,Germany_EBA_Unetice.AG,Germany,1240k,PenskeSciRep2024,Germany,2500-4000 BP,7.27437594,971.081665,4402.772220,3120.564962,4661.378422,2520.133020,4751.714493,2572.061670,4569.831532,2467.508386
LEU02651.AG,51.19027800,11.16972200,45.68707989,14.31947978,3900.000000,654.250335,1286.730591,0.48331171,Germany,1240k,"Leubingen-1 (Thüringen, Kyffhäuserkreis)",,,1850.861694,,,1790.083618,,,,,false,Germany,Germany_EBA_Unetice.AG,Germany,1240k,PenskeSciRep2024,Germany,2500-4000 BP,7.28912536,971.081665,4402.772220,3120.564962,4657.737698,2518.040186,4751.714493,2572.061670,4569.831532,2467.508386
LEU026.AG,51.19027800,11.16972200,45.68848512,14.32347382,3900.000000,654.208153,1284.659302,0.48497385,Germany,1240k,"Leubingen-1 (Thüringen, Kyffhäuserkreis)",,,1844.712891,,,1790.083618,,,,,false,Germany,Germany_EBA_Unetice.AG,Germany,1240k,PenskeSciRep2024,Germany,2500-4000 BP,7.28791479,971.081665,4402.772220,3120.564962,4658.040005,2518.214014,4751.714493,2572.061670,4569.831532,2467.508386
LEU027.AG,51.19027800,11.16972200,40.96338793,3.78555307,3842.000000,1268.516085,1124.213257,0.62877542,Germany,1240k,"Leubingen-1 (Thüringen, Kyffhäuserkreis)",,,1417.754150,,,1845.144287,,,,,false,Germany,Germany_EBA_Unetice.AG,Germany,1240k,PenskeSciRep2024,Germany,2500-4000 BP,7.66143570,312.539215,4402.772220,3120.564962,3796.198746,2006.472650,3334.171708,1742.106134,4578.774105,2454.253382
LEU029.AG,51.19027800,11.16972200,45.71463574,14.39794278,3900.000000,653.456486,1245.429932,0.51594800,Germany,1240k,"Leubingen-1 (Thüringen, Kyffhäuserkreis)",,,1733.869141,,,1790.083618,,,,,false,Germany,Germany_EBA_Unetice.AG,Germany,1240k,PenskeSciRep2024,Germany,2500-4000 BP,7.26488244,971.081665,4402.772220,3120.564962,4663.673684,2521.452448,4751.714493,2572.061670,4569.831532,2467.508386
LEU008.AG,51.19027800,11.16972200,45.70952447,14.38337085,3900.000000,653.598538,1253.199951,0.50988942,Germany,1240k,"Leubingen-1 (Thüringen, Kyffhäuserkreis)",,,1755.021240,,,1790.083618,,,,,false,Germany,Germany_EBA_Unetice.AG,Germany,1240k,PenskeSciRep2024,Germany,2500-4000 BP,7.26945944,971.081665,4402.772220,3120.564962,4662.571732,2520.818964,4751.714493,2572.061670,4569.831532,2467.508386
LEU030.AG,51.19027800,11.16972200,45.73167236,14.44657936,3900.000000,653.000375,1219.149048,0.53616136,Germany,1240k,"Leubingen-1 (Thüringen, Kyffhäuserkreis)",,,1664.980103,,,1790.083618,,,,,false,Germany,Germany_EBA_Unetice.AG,Germany,1240k,PenskeSciRep2024,Germany,2500-4000 BP,7.24935268,971.081665,4402.772220,3120.564962,4667.350144,2523.565790,4751.714493,2572.061670,4569.831532,2467.508386
