sample_id,true_lat,true_lon,pred_lat,pred_lon,age_bp,error_km,sigma_final,alpha_precision,group,sequencing_type,locality_id,age_bin,split,nll,sigma_knn_corrected,raw_sigma_knn,sigma_mlp,political_entity,pulldown_strategy,data_type,publication
OC.SG,44.51700000,22.72200000,47.56878518,16.27571603,8704.000000,601.456344,1479.007202,0.38389829,Romania_IronGates_Mesolithic.SG,Shotgun,"Ostrovul-Corbului (Mehedinți County, Hinova)",>6000 BP,test,7.38181341,2387.053711,1520.383911,1884.274048,Romania,Native Pulldown on 3.2M snpset,Shotgun,GonzalesFortesCurrentBiology2017
esp005_d.SG,42.32294400,-2.41212000,51.80522253,6.99559746,3400.000000,1268.603996,884.480713,0.71367896,Spain_BA.SG,Shotgun,"Cueva de los Lagos (La Rioja, Aguilar de Alhama)",2500-4000 BP,test,7.81359810,1046.976562,149.852448,1652.957642,Spain,Native Pulldown on 3.2M snpset,Shotgun,ValdioseraPNAS2018
MM-80_d.SG,46.21672000,20.51672000,48.77873217,19.16334067,1328.000000,302.254043,771.956299,0.60434788,Hungary_EarlyAvar.SG,Shotgun,"Makó-Mikócsa-halom (Csongrád-Csanád County, Makó)",1000-2500 BP,test,6.72558088,992.999878,122.410233,1227.258301,Hungary,Native Pulldown on 3.2M snpset,Shotgun,MarotiTorokCurrBio2022
KH150637_d.SG,50.44200000,8.13600000,48.85020944,9.09784607,5057.000000,190.174749,1290.421265,0.47067150,Germany_Wartberg_LN.SG,Shotgun,"Niedertiefenbach (Rheinland-Pfalz, Koblenz, Rhein-Lahn-Kreis)",4000-6000 BP,test,7.17358358,1880.929565,1100.101929,1773.653687,Germany,Native pulldown on 3.2M snpset,Shotgun,ImmelCommBiol2021
KH150633_d.SG,50.44200000,8.13600000,46.68860574,17.13880499,5159.000000,783.534924,1399.912476,0.36915904,Germany_Wartberg_LN.SG,Shotgun,"Niedertiefenbach (Rheinland-Pfalz, Koblenz, Rhein-Lahn-Kreis)",4000-6000 BP,test,7.40079861,2304.061768,1500.528320,1762.547852,Germany,Native pulldown on 3.2M snpset,Shotgun,ImmelCommBiol2021
UBK003.AG,46.52603000,30.63042000,50.07808122,20.54485301,5832.000000,841.345984,1131.776245,0.35864371,Ukraine_Eneolithic_Usatove_Usatove-BolsojKujalnik_C.AG,1240k,Usatove-Bolšoj Kujalnik (Odessa Oblast),4000-6000 BP,test,7.30785453,1889.857056,1169.478638,1413.223633,Ukraine,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
UBK006.AG,46.52603000,30.63042000,49.03985046,7.99395777,5575.000000,1709.051962,1030.191162,0.55590314,Ukraine_Eneolithic_Usatove_Usatove-BolsojKujalnik_C.AG,1240k,Usatove-Bolšoj Kujalnik (Odessa Oblast),4000-6000 BP,test,8.31358351,1381.714233,512.767090,1545.891357,Ukraine,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
USV004.AG,46.52603000,30.63042000,48.06892837,16.51232980,5636.000000,1076.688215,1278.927856,0.28878221,Ukraine_Eneolithic_Usatove_Usatove-BolsojKujalnik_C.AG,1240k,Usatove-Bolšoj Kujalnik (Odessa Oblast),4000-6000 BP,test,7.50814811,2379.911621,1572.362671,1516.508179,Ukraine,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
USV005.AG,46.52603000,30.63042000,48.81744023,14.72241330,5532.000000,1215.475657,1269.413208,0.34278002,Ukraine_Eneolithic_Usatove_Usatove-BolsojKujalnik_C.AG,1240k,Usatove-Bolšoj Kujalnik (Odessa Oblast),4000-6000 BP,test,7.60472259,2168.179688,1357.702026,1565.840942,Ukraine,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR002.AG,43.21877000,27.91406000,47.51556889,15.55328105,6451.000000,1074.212445,837.942810,0.29776245,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.55266559,1535.604614,535.809692,999.936279,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR003.AG,43.21877000,27.91406000,46.98929392,16.52271102,6500.000000,984.777838,852.477783,0.21462804,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.41538457,1840.093262,1041.939453,961.934204,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR004.AG,43.21877000,27.91406000,47.71600067,15.92309634,6529.000000,1057.031771,820.798157,0.23594300,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.53950405,1689.790283,858.005432,939.017090,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR006.AG,43.21877000,27.91406000,46.82375464,18.10854152,6363.000000,866.015187,894.313110,0.29638931,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.26491448,1642.700195,752.803528,1066.162476,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR008.AG,43.21877000,27.91406000,48.21719821,15.15675129,6566.000000,1131.871358,801.364929,0.22327089,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.68379479,1695.954956,828.663879,909.275635,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR009.AG,43.21877000,27.91406000,46.78631177,18.20125444,6436.000000,857.875870,839.853516,0.31045797,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.25491666,1507.308472,560.651672,1011.400513,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR010.AG,43.21877000,27.91406000,48.06259057,13.22499346,6549.000000,1258.857707,749.120239,0.34130004,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,8.03085247,1282.281494,66.950409,923.012817,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR011.AG,43.21877000,27.91406000,45.63699677,19.58658294,6354.000000,712.176410,826.113281,0.40701699,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.08832357,1294.891357,194.737946,1072.799316,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR012.AG,43.21877000,27.91406000,46.97079951,19.48104053,6473.000000,779.521572,815.462646,0.31179482,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.16065244,1460.392578,510.549683,982.980957,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR016.AG,43.21877000,27.91406000,48.01254864,10.52273719,6402.000000,1449.911878,766.888489,0.45322260,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,8.42960571,1139.138306,112.040016,1037.115112,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR017.AG,43.21877000,27.91406000,46.99627652,16.52027872,6500.000000,985.223917,853.521240,0.21270430,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.41558055,1850.658081,1041.939453,961.934204,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR018.AG,43.21877000,27.91406000,47.66333079,15.34098380,6375.000000,1095.099023,908.593994,0.26147693,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.53823350,1776.859863,966.319275,1057.274658,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR019.AG,43.21877000,27.91406000,49.04138943,13.83466379,6574.000000,1258.771173,767.769531,0.27671394,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.98749754,1459.537842,535.695496,902.767334,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR020.AG,43.21877000,27.91406000,46.36524755,20.47151537,6464.000000,681.068376,758.984680,0.41217181,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.03459239,1182.207886,56.534386,989.937561,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR021.AG,43.21877000,27.91406000,46.92009189,17.95750388,6439.000000,880.841284,853.153442,0.28521776,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.28191956,1597.492676,668.204407,1009.114075,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR022.AG,43.21877000,27.91406000,46.54126381,19.96028014,6453.000000,724.835372,794.098938,0.36738610,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.09378913,1310.126587,151.259720,998.401611,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR023_ANI160.AG,43.21877000,27.91406000,47.77863877,16.36611207,6533.000000,1029.588953,831.112061,0.21127479,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.49008829,1808.155396,975.553406,935.829468,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR026.AG,43.21877000,27.91406000,47.06402040,17.31128839,6446.000000,932.244924,851.039978,0.28115484,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.34642993,1605.007935,649.227661,1003.765625,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR027.AG,43.21877000,27.91406000,46.07735406,20.17789792,6511.000000,687.365398,736.614563,0.40291172,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.03744103,1160.473877,123.407318,953.281250,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR030.AG,43.21877000,27.91406000,46.29285441,20.68124383,6428.000000,663.077146,764.493774,0.43546337,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.01535449,1158.505615,97.682022,1017.484741,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR032.AG,43.21877000,27.91406000,46.92702564,17.94417698,6439.000000,882.079375,854.482239,0.28298941,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.28331417,1606.267700,668.204407,1009.114075,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR033.AG,43.21877000,27.91406000,47.85407242,15.58627694,6586.000000,1086.272447,776.791260,0.24325077,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.63294654,1574.987915,736.021667,892.952454,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
VAR034.AG,43.21877000,27.91406000,47.97491227,16.94409491,6538.000000,1000.452552,839.886353,0.18761572,Bulgaria_Varna_Chalcolithic.AG,1240k,"Varna (province Varna, municipality Varna)",>6000 BP,test,7.44271684,1939.036133,1100.758301,931.836548,Bulgaria,Native pulldown on 3.2M snpset,1240k,PenskeHaakNature2023
Pavlov1_d.AG,48.87777800,16.65222200,46.65532891,13.77214000,30350.000000,328.388543,641.970276,0.08999036,Czechia_Gravettian.AG,"1240k,BigYoruba,ArchaicAdmixture","Dolní Věstonice (South Moravian Region, Břeclav District)",>6000 BP,test,6.59537466,2140.015625,460.061829,672.964172,Czechia,Native Pulldown on 3.2M snpset,"1240k,BigYoruba,ArchaicAdmixture",FuNature2016
GER002.AG,42.16860000,2.74450000,48.72259568,9.12064922,26144.000000,880.514640,561.892212,0.51563650,Spain_Gravettian_contam.AG,1240k,"Reclau Viver (Catalonia, Girona, Serinyà)",>6000 BP,test,7.55913693,782.494324,173.317993,807.360107,Spain,Native pulldown on 3.2M snpset,1240k,PosthYuNature2023
BachoKiro_BB7_240_all.AG.BY.AA,42.94800000,24.43020000,46.38573228,12.16622100,45371.000000,1041.873640,786.836060,0.06879011,Bulgaria_BachoKiro_IUP_alt.AG.BY.AA,"1240k,BigYoruba,ArchaicAdmixture","Bacho-Kiro Cave (Lovech province, Ugarchin municipality)",>6000 BP,test,7.54468073,3000.000000,646.058289,815.380737,Bulgaria,Native Pulldown on 3.2M snpset,"1240k,BigYoruba,ArchaicAdmixture",HajdinjakNature2021
BachoKiro_CC7_335_all.AG.BY.AA,42.94800000,24.43020000,46.38838800,12.19165086,45117.000000,1040.083405,784.644714,0.06840748,Bulgaria_BachoKiro_IUP_alt.AG.BY.AA,"1240k,BigYoruba,ArchaicAdmixture","Bacho-Kiro Cave (Lovech province, Ugarchin municipality)",>6000 BP,test,7.54376837,3000.000000,645.969360,812.942932,Bulgaria,Native Pulldown on 3.2M snpset,"1240k,BigYoruba,ArchaicAdmixture",HajdinjakNature2021
BachoKiro_F6_620_all.AG.BY.AA,42.94800000,24.43020000,46.40797081,12.39935358,43106.000000,1025.432571,767.862915,0.06551261,Bulgaria_BachoKiro_IUP.AG.BY.AA,"1240k,BigYoruba,ArchaicAdmixture","Bacho-Kiro Cave (Lovech province, Ugarchin municipality)",>6000 BP,test,7.53530725,3000.000000,645.110901,794.322693,Bulgaria,Native Pulldown on 3.2M snpset,"1240k,BigYoruba,ArchaicAdmixture",HajdinjakNature2021
BachoKiro_AA7_738_d.AG.BY.AA,42.94800000,24.43020000,46.40797081,12.39935358,43106.000000,1025.432571,767.862915,0.06551261,Bulgaria_BachoKiro_IUP.AG.BY.AA,"1240k,BigYoruba,ArchaicAdmixture","Bacho-Kiro Cave (Lovech province, Ugarchin municipality)",>6000 BP,test,7.53530725,3000.000000,645.110901,794.322693,Bulgaria,Native Pulldown on 3.2M snpset,"1240k,BigYoruba,ArchaicAdmixture",HajdinjakNature2021
BachoKiro_BB7_240_d.AG.BY.AA,42.94800000,24.43020000,46.38573228,12.16622100,45371.000000,1041.873640,786.836060,0.06879011,Bulgaria_BachoKiro_IUP.AG.BY.AA,"1240k,BigYoruba,ArchaicAdmixture","Bacho-Kiro Cave (Lovech province, Ugarchin municipality)",>6000 BP,test,7.54468073,3000.000000,646.058289,815.380737,Bulgaria,Native Pulldown on 3.2M snpset,"1240k,BigYoruba,ArchaicAdmixture",HajdinjakNature2021
BachoKiro_CC7_2289_d.AG.BY.AA,42.94800000,24.43020000,46.40245643,12.33869386,43689.000000,1029.710900,772.692688,0.06633934,Bulgaria_BachoKiro_IUP.AG.BY.AA,"1240k,BigYoruba,ArchaicAdmixture","Bacho-Kiro Cave (Lovech province, Ugarchin municipality)",>6000 BP,test,7.53782836,3000.000000,645.392273,799.672729,Bulgaria,Native Pulldown on 3.2M snpset,"1240k,BigYoruba,ArchaicAdmixture",HajdinjakNature2021
BachoKiro_CC7_335_d.AG.BY.AA,42.94800000,24.43020000,46.38838800,12.19165086,45117.000000,1040.083405,784.644714,0.06840748,Bulgaria_BachoKiro_IUP.AG.BY.AA,"1240k,BigYoruba,ArchaicAdmixture","Bacho-Kiro Cave (Lovech province, Ugarchin municipality)",>6000 BP,test,7.54376837,3000.000000,645.969360,812.942932,Bulgaria,Native Pulldown on 3.2M snpset,"1240k,BigYoruba,ArchaicAdmixture",HajdinjakNature2021
BachoKiro_F6_620_d.AG.BY.AA,42.94800000,24.43020000,46.40797081,12.39935358,43106.000000,1025.432571,767.862915,0.06551261,Bulgaria_BachoKiro_IUP_alt.AG.BY.AA,"1240k,BigYoruba,ArchaicAdmixture","Bacho-Kiro Cave (Lovech province, Ugarchin municipality)",>6000 BP,test,7.53530725,3000.000000,645.110901,794.322693,Bulgaria,Native Pulldown on 3.2M snpset,"1240k,BigYoruba,ArchaicAdmixture",HajdinjakNature2021
FIR001.SG,58.15310000,13.56860000,49.18101911,10.66215913,3031.000000,1016.230290,952.971802,0.50669420,Sweden_FirseSten_Steppe2.SG,Shotgun,Firse Sten,2500-4000 BP,test,7.42816871,1338.773315,741.527954,1356.818970,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
FIR001_d.SG,58.15310000,13.56860000,49.20324932,10.60791650,3031.000000,1014.467135,938.385315,0.52168000,Sweden_FirseSten_Steppe2.SG,Shotgun,Firse Sten,2500-4000 BP,test,7.42852480,1299.209351,741.527954,1356.818970,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE002.SG,58.16970000,13.57800000,48.00015118,14.00605477,5162.000000,1131.910491,1365.584839,0.39949340,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,7.56286185,2160.547852,1370.692871,1762.218628,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE003.SG,58.16970000,13.57800000,50.82773603,12.08794058,4950.000000,822.546370,1172.630005,0.56837928,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,7.31302345,1555.399292,719.192444,1784.883301,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE003_d.SG,58.16970000,13.57800000,50.83546874,12.07684863,4950.000000,821.774051,1169.083130,0.57098639,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,7.31102462,1547.150269,719.192444,1784.883301,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE004.SG,58.16970000,13.57800000,55.54664109,13.77380607,5075.000000,292.130827,952.471130,0.71098733,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,6.90609480,1129.590210,14.745237,1771.713135,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE005.SG,58.16970000,13.57800000,55.67746920,13.75867999,5075.000000,277.542427,928.349792,0.72544050,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,6.87809809,1089.960449,14.745237,1771.713135,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE005_d.SG,58.16970000,13.57800000,55.55175676,13.77321615,5075.000000,291.560378,951.539490,0.71155250,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,6.90502446,1128.036987,14.745237,1771.713135,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE006.SG,58.16970000,13.57800000,55.69611341,13.75651751,5075.000000,275.463494,924.860962,0.72750026,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,6.87399868,1084.325928,14.745237,1771.713135,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE006_d.SG,58.16970000,13.57800000,55.55476840,13.77286882,5075.000000,291.224549,950.990662,0.71188515,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,6.90439351,1127.122925,14.745237,1771.713135,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE007.SG,58.16970000,13.57800000,55.65339575,13.76146960,5075.000000,280.226769,932.835266,0.72278100,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,6.88334969,1097.239868,14.745237,1771.713135,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE007_d.SG,58.16970000,13.57800000,55.55718323,13.77259023,5075.000000,290.955271,950.550110,0.71215194,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,6.90388687,1126.389771,14.745237,1771.713135,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE008.SG,58.16970000,13.57800000,55.59267715,13.76849301,5075.000000,286.997366,944.053650,0.71607310,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,6.89639263,1115.624390,14.745237,1771.713135,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE008_d.SG,58.16970000,13.57800000,55.54512178,13.77398094,5075.000000,292.300245,952.747803,0.71081948,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,6.90641246,1130.051636,14.745237,1771.713135,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE009.SG,58.16970000,13.57800000,55.60686250,13.76685382,5075.000000,285.415578,941.444519,0.71764028,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,6.89337075,1111.325684,14.745237,1771.713135,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE009_d.SG,58.16970000,13.57800000,55.54529205,13.77396152,5075.000000,292.281258,952.716858,0.71083826,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,6.90637692,1130.000000,14.745237,1771.713135,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE010.SG,58.16970000,13.57800000,55.68180787,13.75817699,5075.000000,277.058641,927.538940,0.72591984,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,6.87714651,1088.648804,14.745237,1771.713135,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE010_d.SG,58.16970000,13.57800000,55.56457871,13.77173714,5075.000000,290.130603,949.200134,0.71296895,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,6.90233307,1124.145386,14.745237,1771.713135,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE011.SG,58.16970000,13.57800000,55.65361398,13.76144420,5075.000000,280.202434,932.794617,0.72280514,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,6.88330220,1097.173828,14.745237,1771.713135,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE012.SG,58.16970000,13.57800000,55.82086217,4.57507278,5160.000000,606.332195,1053.470459,0.64271319,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,7.12547807,1314.055786,310.133636,1762.438232,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE012_d.SG,58.16970000,13.57800000,55.88908082,4.44984943,5160.000000,609.565709,1043.105835,0.64970899,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,7.12070540,1294.103271,310.133636,1762.438232,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
HJE013.SG,58.16970000,13.57800000,55.64829165,13.76206047,5075.000000,280.795911,933.783447,0.72221714,Sweden_HjelmarsRor_N.SG,Shotgun,Hjelmars rör,4000-6000 BP,test,6.88445713,1098.783813,14.745237,1771.713135,Sweden,Native Pulldown on 3.2M snpset,Shotgun,SeersholmSikoraNature2024
